Time,201Hg,202Hg
,R1-15 Blank-1    3/12/2004 8:21:53 PM    (Run: 1),
41085,1274000.000,520600.000
41168,1240000.000,515100.000
41251,1248000.000,529600.000
41334,1217000.000,527800.000
41417,1239000.000,506400.000
41500,1233000.000,512700.000
41583,1253000.000,527400.000
41666,1230000.000,529500.000
41749,1226000.000,519500.000
41832,1242000.000,511100.000
41915,1235000.000,530800.000
41998,1259000.000,512600.000
42081,1259000.000,519200.000
42164,1277000.000,531400.000
42247,1221000.000,518200.000
42330,1231000.000,517500.000
42413,1210000.000,530900.000
42496,1204000.000,523000.000
42579,1235000.000,519500.000
42662,1302000.000,515100.000
42745,1237000.000,524400.000
42828,1257000.000,522000.000
42911,1232000.000,531000.000
42994,1241000.000,507800.000
43077,1208000.000,516100.000
43160,1236000.000,513000.000
43243,1236000.000,507400.000
43326,1246000.000,512800.000
43409,1232000.000,515700.000
43492,1250000.000,512200.000
43575,1228000.000,519300.000
43658,1229000.000,508400.000
43741,1213000.000,522300.000
43824,1228000.000,515000.000
43907,1235000.000,524600.000
43990,1242000.000,529400.000
44073,1215000.000,518400.000
44156,1243000.000,509600.000
44239,1239000.000,507400.000
44322,1253000.000,506900.000
44405,1241000.000,506800.000
44488,1225000.000,514600.000
44571,1220000.000,517500.000
44654,1228000.000,501200.000
44737,1213000.000,506000.000
44820,1203000.000,497800.000
44903,1198000.000,500900.000
44986,1213000.000,507700.000
45069,1220000.000,509900.000
45152,1180000.000,513600.000
45235,1219000.000,518800.000
45318,1192000.000,506700.000
45401,1223000.000,514000.000
45484,1224000.000,508000.000
45567,1242000.000,512600.000
45650,1258000.000,512300.000
45733,1223000.000,519700.000
45816,1243000.000,528500.000
45899,1219000.000,520800.000
45982,1257000.000,516800.000
46065,1201000.000,508000.000
46148,1247000.000,525000.000
46231,1257000.000,511500.000
46314,1254000.000,524600.000
46397,1254000.000,518100.000
46480,1233000.000,518100.000
46563,1240000.000,526000.000
46646,1225000.000,532500.000
46729,1229000.000,510800.000
46812,1223000.000,521100.000
46895,1242000.000,503400.000
46978,1302000.000,558500.000
47061,1294000.000,541100.000
47144,1252000.000,521600.000
47227,1247000.000,514500.000
47310,1216000.000,499600.000
47393,1222000.000,495700.000
47476,1193000.000,529000.000
47559,1287000.000,536900.000
47642,1251000.000,517400.000
47725,1230000.000,513500.000
47808,1247000.000,496300.000
47891,1186000.000,500000.000
47974,1192000.000,536800.000
48057,1263000.000,515100.000
48140,1234000.000,514800.000
48223,1212000.000,509400.000
48306,1210000.000,521600.000
48389,1272000.000,524000.000
48472,1227000.000,525700.000
48555,1205000.000,497500.000
48638,1185000.000,513900.000
48721,1264000.000,525700.000
48804,1234000.000,514900.000
48887,1215000.000,517400.000
48970,1275000.000,515000.000
49053,1239000.000,503400.000
49136,1221000.000,518500.000
49219,1222000.000,512300.000
49302,1262000.000,519600.000
49385,1232000.000,481400.000
49468,1239000.000,517500.000
49551,1199000.000,460400.000
49634,1100000.000,460800.000
49717,1115000.000,489600.000
49800,1154000.000,487100.000
49883,1130000.000,503800.000
49966,1205000.000,478300.000
50049,1158000.000,497800.000
50132,1217000.000,499400.000
50215,1171000.000,505100.000
50298,1196000.000,507500.000
50381,1201000.000,491600.000
50464,1201000.000,501400.000
50547,1208000.000,491400.000
50630,1229000.000,503600.000
50713,1223000.000,509500.000
50796,1239000.000,507700.000
50879,1213000.000,504600.000
50962,1194000.000,516600.000
51045,1237000.000,499500.000
51128,1204000.000,504800.000
51211,1228000.000,486600.000
51294,1192000.000,507600.000
51377,1203000.000,499400.000
51460,1210000.000,502700.000
51543,1242000.000,527200.000
51626,1204000.000,500100.000
51709,1219000.000,516900.000
51792,1261000.000,498100.000
51875,1197000.000,500900.000
51958,1240000.000,522700.000
52041,1217000.000,503600.000
52124,1201000.000,510600.000
52207,1214000.000,486700.000
52290,1195000.000,494100.000
52373,1233000.000,497100.000
52456,1222000.000,503600.000
52539,1204000.000,520900.000
52622,1225000.000,521700.000
52705,1244000.000,518700.000
52788,1229000.000,516700.000
52871,1232000.000,518500.000
52954,1219000.000,510000.000
53037,1228000.000,513300.000
53120,1227000.000,515300.000
53203,1193000.000,524800.000
53286,1218000.000,506000.000
53369,1236000.000,497600.000
53452,1239000.000,507600.000
53535,1213000.000,511500.000
53618,1226000.000,515000.000
53701,1208000.000,513400.000
53784,1257000.000,518600.000
53867,1218000.000,527100.000
53950,1262000.000,526800.000
54033,1232000.000,512800.000
54116,1229000.000,519800.000
54199,1196000.000,507900.000
54282,1251000.000,529900.000
54365,1234000.000,512600.000
54448,1210000.000,515200.000
54531,1243000.000,503900.000
54614,1254000.000,530900.000
54697,1275000.000,523900.000
54780,1253000.000,519300.000
54863,1239000.000,520700.000
54946,1192000.000,514600.000
55029,1248000.000,526000.000
55112,1228000.000,525600.000
55195,1239000.000,523000.000
55278,1226000.000,508800.000
55361,1249000.000,519800.000
55444,1241000.000,523900.000
55527,1221000.000,505700.000
55610,1222000.000,500600.000
55693,1222000.000,515600.000
55776,1266000.000,500200.000
55859,1249000.000,516100.000
55942,1235000.000,516700.000
56025,1205000.000,522000.000
56108,1238000.000,509600.000
56191,1216000.000,526900.000
56274,1235000.000,520500.000
56357,1248000.000,520100.000
56440,1218000.000,517200.000
56523,1231000.000,517100.000
56606,1197000.000,515500.000
56689,1234000.000,522600.000
56772,1227000.000,514300.000
56855,1235000.000,511300.000
56938,1210000.000,502000.000
57021,1203000.000,521300.000
57104,1202000.000,511700.000
57187,1235000.000,505600.000
57270,1225000.000,511000.000
57353,1237000.000,513000.000
57436,1234000.000,510500.000
57519,1195000.000,522800.000
57602,1224000.000,524100.000
57685,1218000.000,514200.000
57768,1224000.000,510700.000
57851,1225000.000,513900.000
57934,1243000.000,511900.000
58017,1228000.000,518300.000
58100,1248000.000,512500.000
58183,1208000.000,512200.000
58266,1235000.000,521100.000
58349,1223000.000,520600.000
58432,1208000.000,522600.000
58515,1239000.000,521300.000
58598,1268000.000,516400.000
58681,1252000.000,516300.000
58764,1233000.000,518700.000
58847,1244000.000,518100.000
58930,1243000.000,509800.000
59013,1217000.000,519500.000
59096,1248000.000,519600.000
59179,1217000.000,513400.000
59262,1224000.000,510800.000
59345,1226000.000,531200.000
59428,1237000.000,530800.000
59511,1210000.000,520600.000
59594,1219000.000,511700.000
59677,1207000.000,515400.000
,,
,R1-12 SRM2778 No74    3/12/2004 9:02:50 PM    (Run: 1),
0,5726.000,3575.000
83,6501.000,4000.000
166,5451.000,3275.000
249,5826.000,3700.000
332,6376.000,3525.000
415,5551.000,4025.000
498,6351.000,3325.000
581,5276.000,3675.000
664,5701.000,4200.000
747,6326.000,3350.000
830,6676.000,2850.000
913,6176.000,3875.000
996,5451.000,4075.000
1079,6126.000,3825.000
1162,6126.000,3850.000
1245,7026.000,3650.000
1328,6526.000,3850.000
1411,7076.000,3550.000
1494,6626.000,3250.000
1577,5301.000,3350.000
1660,6076.000,3600.000
1743,7326.000,3750.000
1826,5926.000,3375.000
1909,6126.000,3925.000
1992,5826.000,4150.000
2075,5551.000,3425.000
2158,6401.000,3375.000
2241,6451.000,3625.000
2324,6726.000,3850.000
2407,5551.000,3450.000
2490,6076.000,3275.000
2573,6026.000,3775.000
2656,5701.000,3850.000
2739,6026.000,3375.000
2822,6001.000,3650.000
2905,5026.000,3600.000
2988,6451.000,3350.000
3071,5851.000,3250.000
3154,6076.000,3775.000
3237,6326.000,4200.000
3320,5601.000,4000.000
3403,6101.000,3050.000
3486,6551.000,3600.000
3569,6176.000,4501.000
3652,6151.000,3475.000
3735,6326.000,3700.000
3818,6076.000,4125.000
3901,6126.000,3425.000
3984,5226.000,3225.000
4067,5726.000,3975.000
4150,5576.000,3100.000
4233,5976.000,3525.000
4316,6251.000,3375.000
4399,5201.000,3275.000
4482,5701.000,3525.000
4565,5676.000,3600.000
4648,5476.000,2725.000
4731,5901.000,3625.000
4814,6626.000,3250.000
4897,5401.000,3000.000
4980,6301.000,3475.000
5063,5276.000,3500.000
5146,5326.000,3250.000
5229,5151.000,3200.000
5312,5276.000,2725.000
5395,5376.000,3525.000
5478,4926.000,2975.000
5561,5426.000,2800.000
5644,5276.000,3075.000
5727,5301.000,3075.000
5810,5351.000,3000.000
5893,5126.000,3700.000
5976,5726.000,3950.000
6059,6476.000,3975.000
6142,5926.000,3900.000
6225,6001.000,3400.000
6308,6026.000,3350.000
6391,5351.000,3150.000
6474,5726.000,2750.000
6557,6951.000,3850.000
6640,4976.000,3750.000
6723,5551.000,3650.000
6806,5726.000,3450.000
6889,5826.000,3625.000
6972,5676.000,3325.000
7055,6101.000,3575.000
7138,5776.000,3825.000
7221,5926.000,3275.000
7304,6326.000,3875.000
7387,5776.000,3775.000
7470,5951.000,3575.000
7553,6076.000,3075.000
7636,5251.000,3300.000
7719,5401.000,3000.000
7802,6451.000,3275.000
7885,6276.000,3350.000
7968,6001.000,3150.000
8051,5951.000,3475.000
8134,6076.000,3675.000
8217,5801.000,3825.000
8300,6151.000,3150.000
8383,6576.000,3875.000
8466,4926.000,3425.000
8549,6476.000,3550.000
8632,5776.000,3125.000
8715,6476.000,4100.000
8798,5676.000,3950.000
8881,5826.000,3650.000
8964,5326.000,3325.000
9047,5976.000,3425.000
9130,5826.000,3375.000
9213,5976.000,3900.000
9296,5701.000,3975.000
9379,6276.000,3900.000
9462,6101.000,4175.000
9545,6776.000,3750.000
9628,6076.000,4225.000
9711,6751.000,3775.000
9794,6451.000,3975.000
9877,5801.000,4100.000
9960,6251.000,3500.000
10043,6176.000,4250.000
10126,6201.000,3750.000
10209,6551.000,3350.000
10292,6376.000,3425.000
10375,6126.000,4451.000
10458,6026.000,3850.000
10541,6051.000,4526.000
10624,6151.000,4125.000
10707,6151.000,4100.000
10790,6576.000,3300.000
10873,4526.000,2125.000
10956,3575.000,1525.000
11039,2850.000,1800.000
11122,1900.000,1375.000
11205,1800.000,925.000
11288,1725.000,1200.000
11371,2225.000,1400.000
11454,2925.000,1550.000
11537,2175.000,1475.000
11620,1925.000,1175.000
11703,2525.000,900.000
11786,2075.000,1150.000
11869,2350.000,1350.000
11952,2000.000,1450.000
12035,2575.000,1250.000
12118,1950.000,1025.000
12201,1525.000,1025.000
12284,1600.000,1150.000
12367,2325.000,1100.000
12450,2225.000,1175.000
12533,2600.000,1400.000
12616,2475.000,1125.000
12699,2050.000,950.000
12782,1500.000,525.000
12865,1300.000,625.000
12948,1300.000,825.000
13031,1675.000,1225.000
13114,2200.000,1150.000
13197,2075.000,900.000
13280,2250.000,1400.000
13363,2600.000,1100.000
13446,3150.000,1275.000
13529,2550.000,1575.000
13612,4300.000,2675.000
13695,8627.000,5701.000
13778,18910.000,11480.000
13861,30970.000,20060.000
13944,50540.000,29720.000
14027,71030.000,37290.000
14110,96970.000,48030.000
14193,119000.000,61450.000
14276,145200.000,71060.000
14359,168100.000,86190.000
14442,198100.000,96140.000
14525,229300.000,112000.000
14608,261600.000,129600.000
14691,291500.000,145400.000
14774,332900.000,165600.000
14857,371000.000,169500.000
14940,378900.000,180000.000
15023,385600.000,186700.000
15106,397900.000,183500.000
15189,417000.000,192300.000
15272,427000.000,199300.000
15355,448900.000,204500.000
15438,456100.000,220000.000
15521,477600.000,227100.000
15604,512200.000,239700.000
15687,530000.000,240900.000
15770,545700.000,252800.000
15853,555600.000,257500.000
15936,571700.000,262600.000
16019,593600.000,281800.000
16102,622900.000,277700.000
16185,618500.000,291900.000
16268,642400.000,301500.000
16351,668900.000,303700.000
16434,674600.000,317900.000
16517,675000.000,321900.000
16600,730300.000,329100.000
16683,733500.000,331800.000
16766,749700.000,344100.000
16849,743700.000,349200.000
16932,780200.000,358100.000
17015,779200.000,363600.000
17098,824100.000,376300.000
17181,831500.000,385600.000
17264,843600.000,386400.000
17347,859200.000,404400.000
17430,889900.000,407700.000
17513,865400.000,402900.000
17596,876700.000,409600.000
17679,891300.000,428800.000
17762,931400.000,432000.000
17845,914100.000,425600.000
17928,909000.000,438900.000
18011,933200.000,435900.000
18094,987100.000,443400.000
18177,957700.000,462400.000
18260,1031000.000,472300.000
18343,963300.000,455400.000
18426,982100.000,455100.000
18509,989200.000,451900.000
18592,991700.000,445600.000
18675,957800.000,459400.000
18758,962100.000,463600.000
18841,988700.000,474000.000
18924,1026000.000,479400.000
19007,1016000.000,484900.000
19090,1041000.000,459900.000
19173,1023000.000,472500.000
19256,1057000.000,461700.000
19339,1045000.000,456300.000
19422,968700.000,432200.000
19505,932800.000,437400.000
19588,977900.000,450800.000
19671,982500.000,461500.000
19754,978400.000,470400.000
19837,1014000.000,459400.000
19920,1024000.000,478300.000
20003,983500.000,456800.000
20086,1023000.000,474200.000
20169,1036000.000,461800.000
20252,1024000.000,477800.000
20335,1067000.000,467300.000
20418,1032000.000,481100.000
20501,1072000.000,485700.000
20584,1036000.000,503000.000
20667,1043000.000,471000.000
20750,1062000.000,487500.000
20833,1075000.000,486900.000
20916,1032000.000,485700.000
20999,1058000.000,488100.000
21082,1072000.000,485200.000
21165,1043000.000,487800.000
21248,1075000.000,487100.000
21331,1037000.000,480000.000
21414,1051000.000,462900.000
21497,1044000.000,490800.000
21580,1023000.000,489200.000
21663,1057000.000,485900.000
21746,1037000.000,488600.000
21829,1066000.000,468500.000
21912,1082000.000,479900.000
21995,1057000.000,463900.000
22078,1039000.000,481400.000
22161,1016000.000,482000.000
22244,1074000.000,479700.000
22327,1040000.000,484700.000
22410,1046000.000,485600.000
22493,1059000.000,473700.000
22576,1042000.000,484100.000
22659,1026000.000,491200.000
22742,1051000.000,479400.000
22825,1058000.000,474200.000
22908,1021000.000,487500.000
22991,1050000.000,483800.000
23074,1045000.000,478300.000
23157,1036000.000,475800.000
23240,1030000.000,487100.000
23323,1053000.000,472300.000
23406,1005000.000,474100.000
23489,1026000.000,463600.000
23572,1064000.000,474800.000
23655,1022000.000,464300.000
23738,992700.000,476500.000
23821,1041000.000,488100.000
23904,1023000.000,478200.000
23987,1042000.000,474800.000
24070,1043000.000,478800.000
24153,1054000.000,467200.000
24236,1020000.000,466500.000
24319,1043000.000,475900.000
24402,1028000.000,476000.000
24485,1037000.000,487800.000
24568,1008000.000,482700.000
24651,1031000.000,462600.000
24734,1033000.000,465700.000
24817,1007000.000,480900.000
24900,1025000.000,475200.000
24983,1006000.000,480600.000
25066,1041000.000,485900.000
25149,999500.000,476600.000
25232,1050000.000,474200.000
25315,1009000.000,474400.000
25398,1011000.000,467000.000
25481,1029000.000,478800.000
25564,1023000.000,481000.000
25647,1016000.000,473900.000
25730,1029000.000,467600.000
25813,1016000.000,462400.000
25896,1026000.000,461800.000
25979,1003000.000,469600.000
26062,1016000.000,473100.000
26145,1003000.000,466700.000
26228,1033000.000,461000.000
26311,1001000.000,477500.000
26394,1025000.000,468800.000
26477,1022000.000,477200.000
26560,1019000.000,471400.000
26643,983100.000,475100.000
26726,998000.000,472300.000
26809,998600.000,464800.000
26892,1023000.000,461900.000
26975,1024000.000,457800.000
27058,1029000.000,471500.000
27141,999000.000,460300.000
27224,1032000.000,452900.000
27307,1008000.000,463900.000
27390,986500.000,459900.000
27473,1012000.000,468100.000
27556,1010000.000,467700.000
27639,1003000.000,472300.000
27722,990800.000,463700.000
27805,1017000.000,461900.000
27888,1002000.000,463100.000
27971,1027000.000,461400.000
28054,1011000.000,465000.000
28137,1007000.000,457000.000
28220,1025000.000,469000.000
28303,1017000.000,465400.000
28386,983800.000,460700.000
28469,1013000.000,463800.000
28552,1007000.000,452400.000
28635,1000000.000,468400.000
28718,1012000.000,462900.000
28801,995200.000,464200.000
28884,1015000.000,477000.000
28967,995500.000,454700.000
29050,1012000.000,453100.000
29133,1000000.000,458800.000
29216,999900.000,454100.000
29299,1007000.000,456300.000
29382,995300.000,463500.000
29465,975300.000,460700.000
29548,1003000.000,462800.000
29631,1015000.000,462200.000
29714,1018000.000,462300.000
29797,1012000.000,455600.000
29880,968900.000,453600.000
29963,982800.000,466300.000
30046,991000.000,464900.000
30129,1002000.000,454600.000
30212,977400.000,450400.000
30295,1018000.000,456500.000
30378,978600.000,457600.000
30461,984100.000,456700.000
30544,1006000.000,453300.000
30627,995600.000,463300.000
30710,996300.000,447700.000
30793,1007000.000,456100.000
30876,991000.000,457300.000
30959,969100.000,447200.000
31042,989200.000,454200.000
31125,977100.000,459700.000
31208,994500.000,465600.000
31291,995600.000,463200.000
31374,996000.000,451600.000
31457,1026000.000,451100.000
31540,944800.000,471100.000
31623,983400.000,469900.000
31706,998200.000,471400.000
